_job_featured_image,_job_title,_job_featured,_job_filled,_job_urgent,_job_description,_job_category,_job_type,_job_tag,_job_expiry_date,_job_gender,_job_apply_type,_job_apply_url,_job_apply_email,_job_salary_type,_job_salary,_job_max_salary,_job_experience,_job_career_level,_job_qualification,_job_video_url,_job_photos,_job_application_deadline_date,_job_address,_job_location,_job_map_location
,Asistente Ejecutivo(a),0,0,0,"At Propio Language Services we are closing the language gap by connecting people anywhere and anytime through innovative technology and solutions.

Founded in 1998 Propio Language Services provides critical interpreting and translation services that improve the quality of life with the communities we engage in. We do that by providing both remote and on-site services in more than 350 languages, for over 12,000 clients with a diverse and highly experienced staff, and over 15,000 contract interpreters.

Quality interpretation is critical to our shared success, and it is only possible by bringing in the best interpreters in the industry.

We currently have a need for Remote Contract Spanish Interpreters who have a sincere desire to use their language skills to help people and are passionate about what they do.

Contract Responsibilities:
Provides consecutive, first-person interpretation.
Follows interpreter protocols and procedures as required by Propio L.S. clients.
Follows all Propio L.S. policies and procedures related to information confidentiality and interpreter ethics.
Continuously improves vocabulary and specialized subject matter knowledge, as required for various clients, such as medical, legal, social services, etc.

Requirements:
Submission of updated Resume in English at time of Application.
Completion of English Language Proficiency with a language rating of “technical proficiency” (3 or higher on the nationally recognized ILR scale).
Successful completion of a Mock oral interpretation session. Interpreters are evaluated against 24 quality standards and must attain a passing score.
Completion of Propio's online Medical Terminology, Anatomy and Physiology Assessment, with a passing score.
A full Background Check and Security Screen.
A signed commitment to confidentiality, adherence to ethics, and HIPAA compliance.
Preferred Qualifications:
1+ years of interpreting experience.
Propio’s evaluation process conforms to interpreting standards defined by:
National Council on Interpreting in Health Care (NCIHC)
International Medical Interpreters Association (IMIA)
California Healthcare Interpreters Association (CHIA)
Diversity creates a healthier atmosphere: Propio is an Equal Employment Opportunity/Affirmative Action employers and all qualified applicants will receive consideration for employment without regard to race, color, religion, sex, age, national origin, protected veteran status, disability status, sexual orientation, gender identity or expression, marital status, genetic information, or any other characteristic protected by law.
FX7DPXc67F",Human Resources,contract,,,,external,https://cr.indeed.com/rc/clk?jk=9dc1a949b60f7c7f&bb=pLhJdiIEMtsnsmpHiYehWZOSUdWsgGyczpRgkUfQ8vJsXbwsZm8zw7Fgutb6dwwK8KyIF9iErUzdFBq1qTkBoQfWBZntS6W33ZfFQH4vagFdEzcfMNzjDw%3D%3D&xkcb=SoDY67M3rClY23AHwb0DbzkdCdPP&fccid=9e215d88a6b33622&vjs=3,,,,,,,associate,,,,"San José, Provincia de San José","San José, Provincia de San José",
,Asistente Administrativo,0,0,0,"At Propio Language Services we are closing the language gap by connecting people anywhere and anytime through innovative technology and solutions.

Founded in 1998 Propio Language Services provides critical interpreting and translation services that improve the quality of life with the communities we engage in. We do that by providing both remote and on-site services in more than 350 languages, for over 12,000 clients with a diverse and highly experienced staff, and over 15,000 contract interpreters.

Quality interpretation is critical to our shared success, and it is only possible by bringing in the best interpreters in the industry.

We currently have a need for Remote Contract Spanish Interpreters who have a sincere desire to use their language skills to help people and are passionate about what they do.

Contract Responsibilities:
Provides consecutive, first-person interpretation.
Follows interpreter protocols and procedures as required by Propio L.S. clients.
Follows all Propio L.S. policies and procedures related to information confidentiality and interpreter ethics.
Continuously improves vocabulary and specialized subject matter knowledge, as required for various clients, such as medical, legal, social services, etc.

Requirements:
Submission of updated Resume in English at time of Application.
Completion of English Language Proficiency with a language rating of “technical proficiency” (3 or higher on the nationally recognized ILR scale).
Successful completion of a Mock oral interpretation session. Interpreters are evaluated against 24 quality standards and must attain a passing score.
Completion of Propio's online Medical Terminology, Anatomy and Physiology Assessment, with a passing score.
A full Background Check and Security Screen.
A signed commitment to confidentiality, adherence to ethics, and HIPAA compliance.
Preferred Qualifications:
1+ years of interpreting experience.
Propio’s evaluation process conforms to interpreting standards defined by:
National Council on Interpreting in Health Care (NCIHC)
International Medical Interpreters Association (IMIA)
California Healthcare Interpreters Association (CHIA)
Diversity creates a healthier atmosphere: Propio is an Equal Employment Opportunity/Affirmative Action employers and all qualified applicants will receive consideration for employment without regard to race, color, religion, sex, age, national origin, protected veteran status, disability status, sexual orientation, gender identity or expression, marital status, genetic information, or any other characteristic protected by law.
FX7DPXc67F",Human Resources,contract,,,,external,https://cr.indeed.com/rc/clk?jk=020b0fd5e20b8784&bb=pLhJdiIEMtsnsmpHiYehWXE-vsEiA50JdS6rdtF9SIxqHRJYZ_PjLbFVEDZQysvp7wxr024ARl6L0ujHhTT9CZhJAgUboMd_tlLlFpO_Kw0ajAPVFwnKyfBq-xwvV_0M&xkcb=SoBs67M3rClY23AHwb0CbzkdCdPP&fccid=1544766d4c2915b0&vjs=3,,,,,,,associate,,,,"San José, Provincia de San José","San José, Provincia de San José",
,Personal para Producción - Turno B - Heredia,0,0,0,"At Propio Language Services we are closing the language gap by connecting people anywhere and anytime through innovative technology and solutions.

Founded in 1998 Propio Language Services provides critical interpreting and translation services that improve the quality of life with the communities we engage in. We do that by providing both remote and on-site services in more than 350 languages, for over 12,000 clients with a diverse and highly experienced staff, and over 15,000 contract interpreters.

Quality interpretation is critical to our shared success, and it is only possible by bringing in the best interpreters in the industry.

We currently have a need for Remote Contract Spanish Interpreters who have a sincere desire to use their language skills to help people and are passionate about what they do.

Contract Responsibilities:
Provides consecutive, first-person interpretation.
Follows interpreter protocols and procedures as required by Propio L.S. clients.
Follows all Propio L.S. policies and procedures related to information confidentiality and interpreter ethics.
Continuously improves vocabulary and specialized subject matter knowledge, as required for various clients, such as medical, legal, social services, etc.

Requirements:
Submission of updated Resume in English at time of Application.
Completion of English Language Proficiency with a language rating of “technical proficiency” (3 or higher on the nationally recognized ILR scale).
Successful completion of a Mock oral interpretation session. Interpreters are evaluated against 24 quality standards and must attain a passing score.
Completion of Propio's online Medical Terminology, Anatomy and Physiology Assessment, with a passing score.
A full Background Check and Security Screen.
A signed commitment to confidentiality, adherence to ethics, and HIPAA compliance.
Preferred Qualifications:
1+ years of interpreting experience.
Propio’s evaluation process conforms to interpreting standards defined by:
National Council on Interpreting in Health Care (NCIHC)
International Medical Interpreters Association (IMIA)
California Healthcare Interpreters Association (CHIA)
Diversity creates a healthier atmosphere: Propio is an Equal Employment Opportunity/Affirmative Action employers and all qualified applicants will receive consideration for employment without regard to race, color, religion, sex, age, national origin, protected veteran status, disability status, sexual orientation, gender identity or expression, marital status, genetic information, or any other characteristic protected by law.
FX7DPXc67F",Human Resources,contract,,,,external,https://cr.indeed.com/rc/clk?jk=c1805b48aeeef78b&bb=pLhJdiIEMtsnsmpHiYehWV-hKxWxoxBwfiGi4PkaFVVG2k8h8q3_5uy9meIdaaEMk5Gf7j72484H4OsuLiCok9VbZvMVkc8XZ3e5AslOZ_ASLzHmyTJhAw%3D%3D&xkcb=SoDx67M3rClY23AHwb0BbzkdCdPP&fccid=d13187a50c252e33&vjs=3,,,,,,,associate,,,,"Heredia, Provincia de Heredia","Heredia, Provincia de Heredia",
,AUXILIAR DE BODEGA,0,0,0,"Fecha: 14 oct. 2025
Ubicación: San José, Provincia de San José., CR
Empresa: GRUMA
Generales
AUXILIAR DE BODEGA",Design/Creative,,,,,external,https://cr.indeed.com/rc/clk?jk=99118675afc36b0c&bb=pLhJdiIEMtsnsmpHiYehWVyeISS08YQMd5aCFm_QEvwtIC7eskBGRyasp-dXCysWMDdSRW0h6xE5Kf-x5jwCNb2rPjfJJ0OAEpyMiJTd5EaJW8mJi8GI0fXlp1wqV0JF&xkcb=SoBF67M3rClY23AHwb0AbzkdCdPP&fccid=1c37451ca7247bd8&vjs=3,,,,,,,,,,,"San José, Provincia de San José","San José, Provincia de San José",
,Auxiliar General de Produccion (T1- 6 am a 2 pm - L a S),0,0,0,"Griffith Foods is the caring, creative product development partner helping food companies meet the evolving needs of consumers while sustaining the planet. As a family business founded in 1919 and headquartered in Alsip, Illinois USA, Griffith Foods is known for true, collaborative innovation guided by their Purpose of “We Blend Care and Creativity to Nourish the World”. The company’s product capabilities range from seasonings and marinades to coating systems and sauces that are better for people and better for the planet. For more information, visit www.griffithfoods.com .
OBJETIVO GENERAL DEL PUESTO
Asiste en diversas tareas del proceso productivo de acuerdo con el programa de producción, colaborando con la correcta operación de los equipos, el armado de materiales, limpieza y orden del área, cumpliendo con los protocolos establecidos.
RESPONSABILIDADES Y DEBERES
Asegurar el desarme, armado de líneas, purgas y/o revisión o cambios empaques para el correcto trasiego. Al ejecutar los procedimientos de limpieza y desinfección de acuerdo con el procedimiento del área.
Colaborar en los set-ups de cada equipo de acuerdo con el programa de producción en el lavado de piezas, tuberías, orden y limpieza del área. Incluye detectores de metales.
Armado y alisto de material de empaque para usar en proceso.
Asegurar la correcta ejecución de todos los protocolos y estándares definidos para el proceso.
Cumplir con el correcto empaque, embalaje y peso de los productos.
Garantizar la calidad en la fuente.
Cumplir con los BPM.
Revisar periódicamente filtros y mallas.
Llenar correctamente todos los registros del proceso.
Participar en la implementación del programa de mejora continua.
Fomentar la Cultura de Ambiente, Salud y Seguridad.
Seguir instrucciones específicas según el área asignada.
Colaborar en la limpieza semanal de la planta.
Ayudar en el inventario de proceso
Ayudar en la Limpieza Profunda Mensual
Fungir como operador I en las tareas correspondientes al rol cuando el líder o Supervisor de turno se lo solicite, siempre y cuando tenga completo su plan de capacitación en esos puestos en específico.
Comunicación efectiva con supervisores y operarios para asegurar continuidad operativa ante paros o desvíos del proceso.
Reportar desviaciones o anomalías al equipo de calidad o supervisión inmediatamente.
Manipular herramientas y equipos bajo estándares de seguridad ocupacional y ergonomía.
Asegurar la correcta disposición de residuos de acuerdo con el tipo de operación (bodega de reciclaje, residuos peligrosos, etc.).
CONOCIMIENTO Y EXPERIENCIA
EDUCACIÓN
Primaria Completa.
Deseable: Noveno Año.
EXPERIENCIA
De 0 a 2 años de experiencia en puestos similares.
Contamos con paquete de compensación competitivo con el mercado",IT/Software Development,,,,,external,https://cr.indeed.com/rc/clk?jk=6353cdb4f2333924&bb=pLhJdiIEMtsnsmpHiYehWewE5rc8n8RSLJd0jMm5NExidjUS1qeY-Xh-BeXd1WSz6pJeLOz01qaBnM90V9VmKBmifdK6XdkT1Rtr4wv_IzK0bBjkL82ccp7wp4i8fwfc&xkcb=SoDL67M3rClY23AHwb0HbzkdCdPP&fccid=1cd7bac8475b31c6&vjs=3,,,,,2+ years,junior,master,,,,"San José, Provincia de San José","San José, Provincia de San José",
,Costa Rica Customer Service Jobs,0,0,0,"Griffith Foods is the caring, creative product development partner helping food companies meet the evolving needs of consumers while sustaining the planet. As a family business founded in 1919 and headquartered in Alsip, Illinois USA, Griffith Foods is known for true, collaborative innovation guided by their Purpose of “We Blend Care and Creativity to Nourish the World”. The company’s product capabilities range from seasonings and marinades to coating systems and sauces that are better for people and better for the planet. For more information, visit www.griffithfoods.com .
OBJETIVO GENERAL DEL PUESTO
Asiste en diversas tareas del proceso productivo de acuerdo con el programa de producción, colaborando con la correcta operación de los equipos, el armado de materiales, limpieza y orden del área, cumpliendo con los protocolos establecidos.
RESPONSABILIDADES Y DEBERES
Asegurar el desarme, armado de líneas, purgas y/o revisión o cambios empaques para el correcto trasiego. Al ejecutar los procedimientos de limpieza y desinfección de acuerdo con el procedimiento del área.
Colaborar en los set-ups de cada equipo de acuerdo con el programa de producción en el lavado de piezas, tuberías, orden y limpieza del área. Incluye detectores de metales.
Armado y alisto de material de empaque para usar en proceso.
Asegurar la correcta ejecución de todos los protocolos y estándares definidos para el proceso.
Cumplir con el correcto empaque, embalaje y peso de los productos.
Garantizar la calidad en la fuente.
Cumplir con los BPM.
Revisar periódicamente filtros y mallas.
Llenar correctamente todos los registros del proceso.
Participar en la implementación del programa de mejora continua.
Fomentar la Cultura de Ambiente, Salud y Seguridad.
Seguir instrucciones específicas según el área asignada.
Colaborar en la limpieza semanal de la planta.
Ayudar en el inventario de proceso
Ayudar en la Limpieza Profunda Mensual
Fungir como operador I en las tareas correspondientes al rol cuando el líder o Supervisor de turno se lo solicite, siempre y cuando tenga completo su plan de capacitación en esos puestos en específico.
Comunicación efectiva con supervisores y operarios para asegurar continuidad operativa ante paros o desvíos del proceso.
Reportar desviaciones o anomalías al equipo de calidad o supervisión inmediatamente.
Manipular herramientas y equipos bajo estándares de seguridad ocupacional y ergonomía.
Asegurar la correcta disposición de residuos de acuerdo con el tipo de operación (bodega de reciclaje, residuos peligrosos, etc.).
CONOCIMIENTO Y EXPERIENCIA
EDUCACIÓN
Primaria Completa.
Deseable: Noveno Año.
EXPERIENCIA
De 0 a 2 años de experiencia en puestos similares.
Contamos con paquete de compensación competitivo con el mercado",IT/Software Development,,,,,external,https://cr.indeed.com/rc/clk?jk=af32c21aec80a519&bb=pLhJdiIEMtsnsmpHiYehWcjUv9W2TO82gOiYkEL7AXPLDeo0qe1upTLaTbuHBWG8FZrRNkQ_bqAmZIYNCpH4ElUobdO2E81b7VlzK4Dd9hFRYZgh3qIIK7TpzEOryBnE&xkcb=SoB_67M3rClY23AHwb0GbzkdCdPP&fccid=773041d0d31c442a&vjs=3,,,,,2+ years,junior,master,,,,Costa Rica,Costa Rica,
,Operario de Producción Abbott B31-Turno B,0,0,0,"ROL PRINCIPAL DEL PUESTO
Ejecución de procedimientos y labores requeridas para la producción de dispositivos médicos incluyendo áreas como recibo y preparación de materiales, procesos de manufactura, prueba e inspección de productos, entre otras actividades.
PRINCIPALES RESPONSABILIDADES
Cumplir con los requerimientos de certificación y entrenamiento para el área de producción asignada.
Cumplimientos de las normas de seguridad para las tareas que se ejecuten.
Participar activamente de las actividades de implementación y mantenimiento del Sistema de Calidad de ABBOTT, garantizando el cumplimiento de los requisitos aplicables incluyendo GMP’s, GDP’s, limpieza de linea.
Ejecución de las tareas de producción del área asignada según los procedimientos de producción y cumpliendo los requerimientos de productividad definidos.
Cumplir con los requerimientos de inspección, según apliquen, de acuerdo a los procedimientos para los que fue entrenado.
Reparar los productos no conformes, de acuerdo con las especificaciones establecidas.
Ejecutar y reportar las actividades de su área, respondiendo por la calidad, el tiempo, la confiabilidad y el desempeño de servicios e informaciones generadas, atendiendo a las necesidades de los clientes internos / externos.
Cumplir con los requerimientos de documentación y trazabilidad para los procesos de producción asignado.
Apoyar y/o ejecutar procesos de entrenamiento y certificación de personal según los procedimientos establecidos, en operaciones de su área
Requisitos:
Educación
Primaria Completa
Experiencia/Formación
Habilidad para efectuar los procesos para los que va a ser contratado.
Capacidad para leer, entender y ejecutar procedimientos.
Preferible: Con experiencia en manufactura / No Indispensable
Ser mayor de edad
Cualidades preferibles
Cursando estudios de educación secundaria",IT/Software Development,internship,,,,external,https://cr.indeed.com/rc/clk?jk=3a7982db210123e1&bb=pLhJdiIEMtsnsmpHiYehWRaDWJxXJI9TAEJ0aF0LSd8qeTkWkJQPw0wg5UimdTZeffI5v7mZY6E_sPEuqTtpZA7D7KgGU41EDwS8ASS7Q-NEC8jTjOGtYA%3D%3D&xkcb=SoDi67M3rClY23AHwb0FbzkdCdPP&fccid=77426fa86bb11d7c&vjs=3,,,,,5+ years,senior,high_school,,,,"Alajuela, Provincia de Alajuela","Alajuela, Provincia de Alajuela",
,ASESOR DE TELEVENTAS,0,0,0,"Overview:
Por más de 20 años nos hemos consolidado como una compañía líder en retail y servicios financieros con presencia en América Latina y el Caribe, llevando bienestar a millones de clientes a través de nuestras más de 25 marcas comerciales, con operaciones en 26 países y más de 13,000 colaboradores. Conozca más sobre nosotros visitando nuestra página web: https://grupounicomer.com/
Responsibilities:
Asesorar y vender a los clientes potenciales y frecuentes, por medio de la vía telefónica, según las políticas de la Compañía.
Qualifications:
Si cumplís con los siguientes requisitos, aplicá con nosotros:

Título de Bachiller en Educación Media.
Al menos un año de experiencia en puestos afines.
Alto manejo de Microsoft Office.",IT/Software Development,,,,,external,https://cr.indeed.com/rc/clk?jk=c648796ea43e3c17&bb=pLhJdiIEMtsnsmpHiYehWT_f761CAXqyqIeXvGb_lz0ZtTXj8ZGS1QsEvaY5DHUTOAwNweJ6eVmFYqbSRHMu4ILE6bvBt8C1nd4a0ubbcyM3sAMNt1dS1RfFvhkmZq8t&xkcb=SoBW67M3rClY23AHwb0EbzkdCdPP&fccid=dd616958bd9ddc12&vjs=3,,,,,,,,,,,"Alajuela, Provincia de Alajuela","Alajuela, Provincia de Alajuela",
,Documentation Specialist (Remote),0,0,0,"Meadow is transforming one of the largest, most overlooked industries in America: end-of-life care. We’ve built the largest cremation provider in Los Angeles in under a year, with 5-star reviews, a 90+ NPS, and hundreds of families served each month. Backed by top investors and the founders of Moxie—a high-growth medspa platform that has reached national scale—we’re applying modern technology, unmatched hospitality, and operational excellence to an industry unchanged for 70+ years.
We now serve a meaningful share of each of our markets and have secured significant funding to expand. One of our biggest surprises has been how powerful and inspiring it is to serve families at their time of need.
About the Role:
As a Documentation Specialist, you’ll follow up with doctors, medical facilities, and families to make sure death certificates are filed accurately and on time. In this role, you’ll serve as a steady advocate during a sensitive process, gathering essential medical information, coordinating with healthcare providers, and ensuring every detail is handled with care and precision so families can move forward with confidence.
In this role, you’ll own key steps of the filing process — from tracking down cause of death details and securing signatures to making sure every requirement is met according to state regulations. You’ll work closely with our Filing Specialist and broader team to streamline the process, keeping families informed and ensuring nothing falls through the cracks.
This role requires persistence, strong attention to detail, along with the ability to work independently while collaborating with a distributed team. If you’re organized, professional, and motivated to help families during a difficult time, this role offers both challenge and meaning.
Key Responsibilities:
Gather information by reaching out to doctors and medical staff, often by phone, to collect accurate cause of death details and secure timely signatures with professionalism and patience.
Verify and document medical information in line with state requirements, maintaining accurate records and keeping families and colleagues updated on progress.
Track multiple cases at once, identify and resolve bottlenecks, and coordinate with the Filing Specialist to ensure timelines are met and families feel supported.

Requirements & Qualifications:
Bring at least 2 years of experience in office administration, deathcare services, or another role involving follow-up and detailed documentation.
Comfortable making consistent follow-up calls and navigating busy medical offices while maintaining a courteous, professional, and solution-oriented approach.
Able to manage multiple cases at different stages, meet strict filing deadlines, and keep accurate records.
Skilled at explaining requirements simply, listening with empathy, and documenting information precisely.
Quick to learn and use modern tools like Notion, Slack, and Aircall to stay connected and organized.

Details:
Remote, full-time
Shift: Monday-Friday, US Business hours (PT)
Why Join Us:
Fully remote — Work from anywhere
Time to recharge —10 days of PTO plus US holidays off
Shape the future of an evolving industry. Help transform how families experience end-of-life services by bringing innovation, transparency, and humanity to a system ready for change.
Have meaningful impact. Every case you support eases a burden for families at a critical moment.
Grow with us. Join in the early stages of our expansion across the U.S., opening doors to personal and professional growth.
Learn from experienced leaders. Work with a founding team that values respect, collaboration, and building a healthy culture alongside a successful business.",Customer Service,full-time,,,,external,https://cr.indeed.com/rc/clk?jk=932bffc8b86ef44a&bb=pLhJdiIEMtsnsmpHiYehWRKSSvReM5iIKVE4cjsrJA_ayDKCcWinCRofizlldwr5hSeGWr5NT7nMEljtRf1rEZMLt9wu9z6FLBaOPu2lQS0KHkuJleEmL75evxV23Uh3&xkcb=SoBx67M3rClY23AHwb0bbzkdCdPP&fccid=6e96391c5f91cb35&vjs=3,,,,,5+ years,senior,,,,,"San José, Provincia de San José","San José, Provincia de San José",
,Global Trade Associate,0,0,0,"1 Opening
Heredia

Role description
Global Trade Associate
Associate III - Business Analysis

Who We Are:
Born digital, UST transforms lives through the power of technology. We walk alongside our clients and partners, embedding innovation and agility into everything they do. We help them create transformative experiences and human-centered solutions for a better world.
UST is a mission-driven group of 29,000+ practical problem solvers and creative thinkers in more than 30 countries. Our entrepreneurial teams are empowered to innovate, act nimbly, and create a lasting and sustainable impact for our clients, their customers, and the communities in which we live.
With us, you’ll create a boundless impact that transforms your career—and the lives of people across the world.
Visit us at UST.com.

You Are:
UST is searching for a Global Trade Associate who will be working ensuring compliance with international trade laws and regulations for hardware products in the semiconductor field.

The opportunity:
As a you will be responsible, but not limited to:
Classify products using HS codes for import/export declarations and trade documentation.
Ensure accurate tariff code assignment to comply with customs regulations and avoid penalties.
Interpret and apply rules of origin based on HS codes for Free Trade Agreements (FTAs).
Coordinate with customs authorities to resolve classification disputes or inquiries.
Maintain and update HS code databases in ERP or trade compliance systems (e.g., SAP GTS, Oracle)

This position description identifies the responsibilities and tasks typically associated with the performance of the position. Other relevant essential functions may be required.

What you need:
The candidate should have a bachelor’s degree in Customs, Supply Chain or related field.
1+ years of experience in the following areas:
o Regulation and compliance for import/export for semiconductor products.
o Classifying products using HS codes for import/export declarations and trade documentation.
o Ensuring accurate tariff code assignment to comply with customs regulations.
o SAP.

Benefits
Employees receive eleven (11) paid holidays, two (2) weeks of paid vacation per year, and are eligible for health, dental, disability and life insurance.
What we believe:
We proudly embrace the values that have shaped UST since day one. We build our culture of Humility, Humanity, and Integrity. These values inspire us to nurture a people-first, human centric culture that fosters diversity, prioritizes sustainable solutions, and keeps our people and clients at the forefront of all decisions.
Humility:
We will listen, learn, be empathetic and help selflessly in our interactions with everyone.
Humanity:
Through business, we will better the lives of those less fortunate than ourselves.
Integrity:
We honor our commitments and act with responsibility in all our relationships.
An Equal Opportunity Workplace, Free of Discrimination and Harassment
At UST, we strive to provide a work environment free of discrimination and harassment. We are an equal opportunity employer and employment decisions are based on merit and business needs. Our Human Rights Policy further illustrates our stand on this. We are committed to following fair employment practices that provide equal opportunities to all employees. We do not discriminate or allow harassment on the basis of race, color, religion, disability, gender, national origin, sexual orientation, gender identity, gender expression, age, genetic information, military status, or any other legally protected status. At UST, we value diversity and believe that a diverse workplace builds a competitive advantage.
Un lugar de trabajo con igualdad de oportunidades y libre de discriminación y acoso
En UST, nos esforzamos por proporcionar un ambiente de trabajo libre de discriminación y acoso. Somos un empleador que ofrece igualdad de oportunidades y basa las decisiones de empleo en los méritos y las necesidades del negocio. Estamos comprometidos a seguir prácticas de empleo justas que brinden igualdad de oportunidades a todos los empleados. No discriminamos ni permitimos el acoso por motivos de raza, color, religión, discapacidad, género, origen nacional, orientación sexual, identidad de género, expresión de género, edad, información genética, estado militar o cualquier otro estado legalmente protegido. En UST, valoramos la diversidad y creemos que un lugar de trabajo diverso construye una ventaja competitiva.
UST reserves the right to periodically redefine your roles and responsibilities based on the requirements of the organization and/or your performance.

#UST
#LI-JJ3
Skills
Business Analysis,Business Development,Business Development Management

About UST
UST is a global digital transformation solutions provider. For more than 20 years, UST has worked side by side with the world’s best companies to make a real impact through transformation. Powered by technology, inspired by people and led by purpose, UST partners with their clients from design to operation. With deep domain expertise and a future-proof philosophy, UST embeds innovation and agility into their clients’ organizations. With over 30,000 employees in 30 countries, UST builds for boundless impact—touching billions of lives in the process.",Sales/Marketing,internship,,,,external,https://cr.indeed.com/rc/clk?jk=611ec65d744b002e&bb=pLhJdiIEMtsnsmpHiYehWTHiueg1aP5wKLs1OKqX1H7oRmuBX4Dr6MFOOwI5ZWYSlX-wS0npkNOXIYFzxQo575FTdxNHnMg_gygUmGseXfU0G8ih0euoV2Wwy0XetZ28&xkcb=SoDF67M3rClY23AHwb0abzkdCdPP&fccid=810178099fb1fcbc&vjs=3,,,,,5+ years,senior,bachelor,,,,"Heredia, Provincia de Heredia","Heredia, Provincia de Heredia",
